ubicacion,t_ms,pc_time_s,ax_ms2,ay_ms2,az_ms2,gx_dps,gy_dps,gz_dps
Asiento,1557573.0,1765877795.1946263,-0.00033518823242187503,-0.0009337386474609374,-0.00014365209960937497,0.04251908396946565,0.43190839694656485,0.4677099236641222
Asiento,1557585.0,1765877795.1956375,2.39420166015625e-05,-0.0008858546142578124,0.0005985504150390625,0.1234351145038168,0.030458015267175575,0.3549618320610687
Asiento,1557597.0,1765877795.196576,0.00014365209960937497,-0.0015083470458984373,0.0005985504150390625,0.2019847328244275,-0.2781679389312977,0.24564885496183206
Asiento,1557609.0,1765877795.1974707,0.0001197100830078125,-0.00105344873046875,0.0009337386474609374,0.35877862595419846,-0.5908396946564886,0.0024427480916030535
Asiento,1557621.0,1765877795.1983488,9.576806640625e-05,-0.0009337386474609374,-0.0005027823486328124,0.12229007633587786,-0.5209160305343511,-0.26137404580152673
Asiento,1557633.0,1765877795.1991594,0.0004548983154296875,-0.0007422025146484374,0.0002154781494140625,0.28419847328244274,-0.9709160305343512,-0.5293129770992366
Asiento,1557645.0,1765877795.1999168,9.576806640625e-05,2.39420166015625e-05,-0.0006464344482421875,0.0033587786259541984,-0.9025190839694657,-0.710381679389313
Asiento,1557657.0,1765877795.3037612,-4.7884033203125e-05,0.0007900865478515625,-0.0020829554443359375,-0.10595419847328245,-0.14755725190839694,-0.5935114503816794
Asiento,1557669.0,1765877795.3052373,-0.0011731588134765625,0.004070142822265625,-0.002346317626953125,-0.2834351145038168,1.223358778625954,-0.04450381679389313
Asiento,1557681.0,1765877795.306476,-0.0011252747802734373,0.0006943184814453124,-0.0007900865478515625,-0.13748091603053436,1.9100000000000001,0.7990076335877863
Asiento,1557693.0,1765877795.3076346,0.00016759411621093752,-0.000622492431640625,-0.000430956298828125,-0.24702290076335878,0.9659541984732825,0.6536641221374045
Asiento,1557705.0,1765877795.3086085,0.00016759411621093752,-0.0008858546142578124,4.7884033203125e-05,-0.35809160305343507,0.3583969465648855,0.9054961832061069
Asiento,1557717.0,1765877795.309526,-0.00016759411621093752,-0.00105344873046875,0.00047884033203125,-0.8319083969465649,0.3751145038167939,0.867175572519084
Asiento,1557729.0,1765877795.3103943,-0.0003112462158203125,-0.0010773907470703124,0.00047884033203125,-1.2017557251908397,1.3512213740458014,0.3058015267175573
Asiento,1557741.0,1765877795.3112192,-0.00105344873046875,-0.0015322890625,0.001292868896484375,-0.7525954198473283,1.12412213740458,-0.02984732824427481
Asiento,1557753.0,1765877795.3119617,-0.000622492431640625,-0.0017956512451171875,0.0017717092285156248,-0.2864885496183206,0.05145038167938931,0.059236641221374044
Asiento,1557765.0,1765877795.3126726,0.0,-0.0015083470458984373,0.0008858546142578124,0.07969465648854962,-0.09091603053435114,-0.046946564885496186
Asiento,1557777.0,1765877795.4163747,-0.000383072265625,-0.0005985504150390625,0.00033518823242187503,0.1417557251908397,0.2033587786259542,-0.16404580152671755
Asiento,1557789.0,1765877795.4178302,-0.000430956298828125,-0.0005506663818359375,-2.39420166015625e-05,0.38732824427480916,0.4127480916030534,-0.14358778625954197
Asiento,1557801.0,1765877795.41896,0.0001197100830078125,-0.0007900865478515625,0.00016759411621093752,0.3938931297709924,0.44221374045801526,-0.16160305343511452
Asiento,1557813.0,1765877795.4199808,-0.0004548983154296875,-0.0003591302490234375,0.0010055646972656248,0.4154198473282443,0.5140458015267176,-0.11923664122137403
Asiento,1557825.0,1765877795.4208958,-0.0002633621826171875,0.0001197100830078125,0.0009576806640625,0.4880916030534351,0.6551908396946565,-0.12885496183206105
Asiento,1557837.0,1765877795.421746,0.00014365209960937497,0.00033518823242187503,0.0014125789794921873,0.31312977099236644,0.6883206106870229,-0.10442748091603053
Asiento,1557849.0,1765877795.4225848,-2.39420166015625e-05,-0.0,0.000909796630859375,0.555267175572519,-0.16610687022900764,-0.3205343511450382
Asiento,1557861.0,1765877795.4234295,-0.0005506663818359375,0.000239420166015625,-9.576806640625e-05,-0.1350381679389313,-1.5980916030534351,-0.24114503816793892
Asiento,1557873.0,1765877795.424223,-0.0016998831787109372,-0.000383072265625,-0.0021787235107421873,0.4433587786259542,-1.9088549618320612,0.3050381679389313
Asiento,1557885.0,1765877795.5281553,0.0003591302490234375,-0.0020111293945312496,-0.002753331909179687,0.24389312977099237,-1.2261068702290077,0.28511450381679393
Asiento,1557897.0,1765877795.5295713,-0.000622492431640625,-0.0012689268798828125,-0.00033518823242187503,-0.23938931297709923,1.0658778625954197,0.05480916030534351
Asiento,1557909.0,1765877795.530808,0.0004070142822265625,-0.0011731588134765625,0.003064578125,-0.21106870229007632,-0.05343511450381679,-0.08809160305343511
Asiento,1557921.0,1765877795.5318427,0.0006703764648437501,-0.0008858546142578124,0.0032561142578125,0.146412213740458,-1.6061068702290078,-0.01633587786259542
Asiento,1557933.0,1765877795.5328233,0.0011492167968749998,-0.0009337386474609374,0.0030406361083984376,-0.1216793893129771,-1.9088549618320612,-0.40473282442748093
Asiento,1557945.0,1765877795.5337214,0.0005027823486328124,-0.0005746083984374999,0.0002633621826171875,0.18106870229007632,-1.9088549618320612,-0.48961832061068705
Asiento,1557957.0,1765877795.5345674,0.0002154781494140625,0.0025139117431640626,-0.011228805786132813,-0.7833587786259543,1.9100000000000001,0.10267175572519083
Asiento,1557969.0,1765877795.53538,-0.0037349545898437498,0.000718260498046875,-0.0013407529296875001,-0.0035114503816793896,1.9100000000000001,0.15854961832061068
Asiento,1557981.0,1765877795.5361676,-0.003998316772460937,-0.0005746083984374999,-0.003878606689453125,0.20061068702290077,1.9100000000000001,0.18076335877862595
Asiento,1557993.0,1765877795.5368724,-0.00162805712890625,-0.0016998831787109372,0.000909796630859375,0.01969465648854962,1.9100000000000001,0.008396946564885497
Asiento,1558005.0,1765877795.6407967,0.0009576806640625,-0.0006464344482421875,0.0016759411621093748,-0.6590076335877862,0.4812977099236641,0.34641221374045805
Asiento,1558017.0,1765877795.6422822,0.000239420166015625,-0.0005027823486328124,0.0014844050292968749,-1.3367175572519086,-1.8274809160305343,0.36236641221374044
Asiento,1558029.0,1765877795.6435623,-0.0003112462158203125,-0.0006464344482421875,0.0008858546142578124,-1.6427480916030532,-1.9088549618320612,0.22923664122137405
Asiento,1558041.0,1765877795.6447372,0.0002633621826171875,-0.0013886369628906248,-0.00014365209960937497,-1.3103053435114504,-1.8548091603053434,-0.0635114503816794
Asiento,1558053.0,1765877795.6457014,0.0004548983154296875,-0.0019632453613281247,-0.00258573779296875,-0.08427480916030533,1.1085496183206107,0.03748091603053435
Asiento,1558065.0,1765877795.646623,-4.7884033203125e-05,-0.0010773907470703124,0.00181959326171875,0.1584732824427481,1.9100000000000001,-0.413206106870229
Asiento,1558077.0,1765877795.6474793,-0.000814028564453125,-0.0019393033447265625,-0.003519476440429687,0.14030534351145038,0.22160305343511452,-0.11725190839694656
Asiento,1558089.0,1765877795.648313,-0.001292868896484375,-0.0009816226806640624,0.00047884033203125,0.16106870229007636,-0.10717557251908397,-0.2013740458015267
Asiento,1558101.0,1765877795.6490927,-0.0011731588134765625,-0.0008379705810546874,0.00028730419921874995,0.26732824427480917,-0.5034351145038168,-0.10396946564885495
Asiento,1558113.0,1765877795.7527804,-0.0003591302490234375,-0.0014604630126953124,-0.0005506663818359375,0.3198473282442748,-0.6190076335877863,-0.15671755725190842
Asiento,1558125.0,1765877795.7542465,0.0006464344482421875,-0.0004070142822265625,0.00028730419921874995,0.03389312977099237,-0.8396946564885496,-0.08938931297709925
Asiento,1558137.0,1765877795.7554162,0.001197100830078125,-0.0004548983154296875,0.000239420166015625,0.22999999999999998,0.5953435114503817,-0.09778625954198474
Asiento,1558149.0,1765877795.756528,0.0020350714111328125,-0.000909796630859375,0.0015322890625,0.23977099236641222,1.9100000000000001,-0.508854961832061
Asiento,1558161.0,1765877795.7575643,0.0003591302490234375,-0.0008858546142578124,0.002992752075195312,0.4074809160305344,1.8637404580152672,-0.7985496183206107
Asiento,1558173.0,1765877795.758476,-0.0005985504150390625,0.0001197100830078125,0.0011731588134765625,0.4416793893129771,1.0012213740458016,-0.5474809160305344
Asiento,1558185.0,1765877795.7593367,-0.00105344873046875,0.000814028564453125,-0.0011492167968749998,0.38717557251908397,0.22419847328244275,-0.16366412213740458
Asiento,1558197.0,1765877795.760156,-0.0006943184814453124,-0.00014365209960937497,-0.0012689268798828125,0.25778625954198475,-0.6497709923664122,0.4670229007633588
Asiento,1558209.0,1765877795.7609456,-0.0009337386474609374,-0.00105344873046875,-0.00014365209960937497,0.013740458015267175,-1.9088549618320612,0.8969465648854962
Asiento,1558221.0,1765877795.865294,-0.000718260498046875,-0.0010055646972656248,-0.002801215942382812,-0.3848091603053435,-1.9088549618320612,1.1129007633587786
Asiento,1558233.0,1765877795.8669217,-0.0014844050292968749,-0.0013168109130859374,-0.00047884033203125,0.43259541984732824,-1.1464885496183206,1.0196946564885496
Asiento,1558245.0,1765877795.8681755,-0.0024660277099609372,-0.0003112462158203125,-0.0005027823486328124,-0.0683206106870229,0.5580152671755725,0.796030534351145
Asiento,1558257.0,1765877795.8693182,-0.0022505495605468747,-0.0006943184814453124,-0.0017717092285156248,-0.5132824427480915,1.0858778625954197,0.24251908396946564
Asiento,1558269.0,1765877795.87035,-0.0007900865478515625,-0.000622492431640625,-0.0006943184814453124,-0.23847328244274807,1.399083969465649,-0.14877862595419847
Asiento,1558281.0,1765877795.8713248,-0.000239420166015625,-0.0010773907470703124,-0.0005746083984374999,-0.5445038167938931,1.9100000000000001,-0.4730534351145038
Asiento,1558293.0,1765877795.872269,-0.0007422025146484374,-0.0018435352783203124,-0.0017956512451171875,-0.3910687022900763,1.9100000000000001,-0.7146564885496184
Asiento,1558305.0,1765877795.873136,-0.0003591302490234375,-0.00181959326171875,-0.0001197100830078125,-0.31083969465648853,1.9100000000000001,-1.5496946564885496
Asiento,1558317.0,1765877795.8739548,-0.0009576806640625,-0.0015322890625,0.0010055646972656248,-0.14877862595419847,1.9100000000000001,-1.5458015267175573
Asiento,1558329.0,1765877795.8746912,-0.00162805712890625,0.0005746083984374999,0.0011252747802734373,-0.49251908396946564,0.12618320610687023,-1.0687022900763359
Asiento,1558341.0,1765877795.9785507,-0.00014365209960937497,0.000383072265625,-9.576806640625e-05,-0.7693129770992366,-0.8031297709923664,-0.7509923664122137
Asiento,1558353.0,1765877795.9800603,-0.00014365209960937497,-0.0014125789794921873,-0.0006943184814453124,-0.554885496183206,-1.541297709923664,-0.7402290076335878
Asiento,1558365.0,1765877795.9812279,-0.0004070142822265625,-0.0013168109130859374,-0.0004070142822265625,-0.296793893129771,-1.9088549618320612,-0.43732824427480915
Asiento,1558377.0,1765877795.982265,-0.00016759411621093752,-0.0013407529296875001,-0.0005506663818359375,0.6125190839694656,-1.7103053435114504,0.23763358778625954
Asiento,1558389.0,1765877795.983239,-9.576806640625e-05,-0.00016759411621093752,0.0016759411621093748,0.5454961832061068,-1.1387786259541985,0.7190076335877862
Asiento,1558401.0,1765877795.9841094,-0.0007900865478515625,-0.0007422025146484374,0.0005985504150390625,0.2680916030534351,-0.602824427480916,0.5848091603053435
Asiento,1558413.0,1765877795.9849443,-0.0006943184814453124,-0.0006943184814453124,-4.7884033203125e-05,0.11442748091603054,-0.436030534351145,0.3893129770992366
Asiento,1558425.0,1765877795.9857674,-0.00076614453125,-0.0007900865478515625,2.39420166015625e-05,-0.18656488549618322,-0.24610687022900765,0.17061068702290078
Asiento,1558437.0,1765877795.9865046,7.182604980468749e-05,-0.000718260498046875,-0.0003591302490234375,-0.07572519083969466,-0.363587786259542,0.16274809160305342
Asiento,1558449.0,1765877796.0893042,2.39420166015625e-05,-0.0020111293945312496,-0.0008379705810546874,0.08625954198473283,-0.28450381679389314,0.133206106870229
Asiento,1558461.0,1765877796.090145,-0.0002154781494140625,-0.0014125789794921873,0.000718260498046875,0.37259541984732825,-0.26557251908396945,-0.03206106870229008
Asiento,1558473.0,1765877796.0908997,0.00047884033203125,-0.0011252747802734373,0.002537853759765625,0.5630534351145039,-0.8393893129770992,-0.052137404580152674
Asiento,1558485.0,1765877796.0916133,0.0013886369628906248,-0.0002633621826171875,-0.0033518823242187495,0.417557251908397,-0.28022900763358777,-0.20442748091603055
Asiento,1558497.0,1765877796.0923033,-0.0007900865478515625,0.0009816226806640624,-0.0012689268798828125,1.0776335877862595,1.9100000000000001,0.43702290076335876
Asiento,1558509.0,1765877796.093032,-0.0018435352783203124,-0.00028730419921874995,-0.0002633621826171875,0.8879389312977098,1.9100000000000001,0.7955725190839694
Asiento,1558521.0,1765877796.0937285,-0.00162805712890625,-0.0010295067138671875,-0.0009816226806640624,0.5830534351145038,1.9100000000000001,0.219618320610687
Asiento,1558533.0,1765877796.0943882,-0.0010295067138671875,-0.0012689268798828125,-0.002346317626953125,0.04702290076335878,1.9100000000000001,0.09748091603053435
Asiento,1558545.0,1765877796.0950804,-0.0017238251953125,-0.0013407529296875001,-0.0025617957763671875,-0.15251908396946565,1.9100000000000001,-0.15183206106870228
Asiento,1558557.0,1765877796.1988122,-0.00143652099609375,-0.00105344873046875,-0.0021068974609375,-0.30984732824427486,1.163206106870229,-0.27900763358778624
Asiento,1558569.0,1765877796.20025,-0.0016041151123046876,-0.0012210428466796874,-0.004429273071289062,-1.086412213740458,-0.4777862595419848,-0.18854961832061068
Asiento,1558581.0,1765877796.2014344,-0.0019393033447265625,-0.0010295067138671875,-0.00086191259765625,-0.18862595419847328,-0.24381679389312977,-0.1783206106870229
Asiento,1558593.0,1765877796.2024565,-0.0013168109130859374,-0.0005027823486328124,0.0014125789794921873,0.16114503816793893,-1.7593129770992366,0.03442748091603053
Asiento,1558605.0,1765877796.203421,-0.0005985504150390625,-7.182604980468749e-05,0.0015322890625,-0.1850381679389313,-1.9088549618320612,0.31610687022900763
Asiento,1558617.0,1765877796.2043297,-0.0005985504150390625,-0.0012210428466796874,0.0005506663818359375,-0.7374809160305343,-1.9088549618320612,0.36312977099236643
Asiento,1558629.0,1765877796.205179,-0.0002154781494140625,-0.0005985504150390625,-0.000383072265625,-0.5039694656488549,-1.0013740458015268,0.3138167938931298
Asiento,1558641.0,1765877796.2059727,-0.0008858546142578124,-0.0007422025146484374,-0.0001915361328125,-0.2629007633587786,-0.42267175572519083,0.24984732824427477
Asiento,1558653.0,1765877796.206729,-0.0009816226806640624,-0.0010295067138671875,-0.0003112462158203125,-0.3551908396946565,-0.44267175572519085,0.18633587786259542
Asiento,1558665.0,1765877796.3105125,-0.0010295067138671875,-0.0013886369628906248,-0.000718260498046875,-0.30251908396946564,-0.7510687022900764,0.06641221374045801
Asiento,1558677.0,1765877796.311937,-0.0015322890625,-0.001197100830078125,-0.0004070142822265625,-0.22381679389312978,-1.1941221374045803,0.15832061068702288
Asiento,1558689.0,1765877796.3130891,-0.000622492431640625,-0.001101332763671875,-0.0005027823486328124,0.14893129770992367,-1.2005343511450381,0.2429770992366412
Asiento,1558701.0,1765877796.3141458,-0.00076614453125,-0.0010055646972656248,-0.00076614453125,-0.32068702290076334,-0.9986259541984732,0.39740458015267177
Asiento,1558713.0,1765877796.3150978,-0.0004070142822265625,-0.0013646949462890624,-0.000526724365234375,-0.32633587786259544,-0.49358778625954197,0.39
Asiento,1558725.0,1765877796.3160322,-0.000383072265625,-0.00124498486328125,0.000383072265625,0.052671755725190846,0.153206106870229,0.10549618320610687
Asiento,1558737.0,1765877796.3168557,-0.00014365209960937497,-0.0014844050292968749,0.000622492431640625,0.5343511450381679,0.8656488549618321,-0.16931297709923665
Asiento,1558749.0,1765877796.317652,-2.39420166015625e-05,-0.0011252747802734373,-0.00086191259765625,0.7142748091603053,1.9100000000000001,-0.4109160305343511
Asiento,1558761.0,1765877796.3184505,-0.000622492431640625,-2.39420166015625e-05,0.00014365209960937497,0.4848091603053435,1.9100000000000001,-0.3600763358778626
Asiento,1558773.0,1765877796.319223,-0.0011252747802734373,-0.0008858546142578124,-0.0005027823486328124,0.640381679389313,1.9100000000000001,-0.8717557251908398
Asiento,1558785.0,1765877796.4229352,-0.0014604630126953124,0.0003591302490234375,-0.00014365209960937497,0.6125954198473282,1.9100000000000001,-0.6599999999999999
Asiento,1558797.0,1765877796.4243813,0.0009337386474609374,-0.0004548983154296875,0.0,0.3251145038167939,-1.6096946564885497,-0.05106870229007634
Asiento,1558809.0,1765877796.4256341,-0.0009337386474609374,0.0001915361328125,-0.0013407529296875001,-0.3701526717557252,-1.9088549618320612,0.27404580152671754
Asiento,1558821.0,1765877796.426733,-0.0016759411621093748,2.39420166015625e-05,-0.0005746083984374999,-0.7769465648854962,-1.9088549618320612,0.5495419847328243
Asiento,1558833.0,1765877796.427736,-0.0009576806640625,-0.0006464344482421875,-0.0009816226806640624,-0.7137404580152672,-1.9088549618320612,0.6424427480916031
Asiento,1558845.0,1765877796.428669,-0.00033518823242187503,-0.00076614453125,-0.000718260498046875,-0.6740458015267176,-1.9088549618320612,0.6398473282442747
Asiento,1558857.0,1765877796.4295244,-0.0,-0.001915361328125,-0.000718260498046875,-0.7070229007633588,-1.8148091603053436,0.5668702290076336
Asiento,1558869.0,1765877796.4303212,0.0001197100830078125,-0.00181959326171875,-0.0012689268798828125,-0.43549618320610683,-0.33022900763358776,0.219618320610687
Asiento,1558881.0,1765877796.4310892,-0.0002154781494140625,-0.00028730419921874995,-0.0008379705810546874,-0.26725190839694657,0.23213740458015267,0.12259541984732823
Asiento,1558893.0,1765877796.5351765,-0.0010773907470703124,-0.0007900865478515625,0.0,-0.4354198473282443,-0.001068702290076336,0.15564885496183206
Asiento,1558905.0,1765877796.5367947,-0.0007900865478515625,-0.0015322890625,-7.182604980468749e-05,0.18076335877862595,0.7360305343511451,0.15114503816793895
Asiento,1558917.0,1765877796.538058,0.00014365209960937497,-0.0009337386474609374,0.0005985504150390625,0.15404580152671757,-0.12480916030534352,0.30885496183206107
Asiento,1558929.0,1765877796.5391572,-0.00033518823242187503,-0.0009816226806640624,0.0001915361328125,0.20541984732824428,-0.4390076335877862,0.41885496183206106
Asiento,1558941.0,1765877796.5401518,0.0001197100830078125,-0.0010773907470703124,9.576806640625e-05,0.14740458015267174,-0.5805343511450382,0.5324427480916031
Asiento,1558953.0,1765877796.5410793,-0.0,-0.0010055646972656248,2.39420166015625e-05,0.19709923664122136,-0.6502290076335878,0.4855725190839695
Asiento,1558965.0,1765877796.541961,-0.000239420166015625,-0.0006703764648437501,-2.39420166015625e-05,0.13549618320610687,-0.49725190839694655,0.3519847328244275
Asiento,1558982.0,1765877796.5427864,-0.000622492431640625,-0.00105344873046875,-0.0005506663818359375,-0.027709923664122137,-0.14045801526717555,0.21114503816793892
Asiento,1558994.0,1765877796.5435414,-0.0005506663818359375,-0.001101332763671875,-0.0004548983154296875,0.03984732824427481,0.04229007633587786,0.09664122137404581
Asiento,1559006.0,1765877796.6474075,-0.0005506663818359375,-0.0009576806640625,-0.00028730419921874995,0.1067175572519084,0.14450381679389313,0.031984732824427486
Asiento,1559018.0,1765877796.648773,-0.000526724365234375,-0.0011731588134765625,-0.000239420166015625,0.08427480916030533,0.2197709923664122,-0.06465648854961832
Asiento,1559030.0,1765877796.64991,-0.000718260498046875,-0.0012689268798828125,-0.0001915361328125,0.003969465648854962,0.10458015267175572,-0.10938931297709924
Asiento,1559042.0,1765877796.6509397,-0.0005506663818359375,-0.0012689268798828125,-0.0004070142822265625,0.013740458015267175,-0.2403053435114504,-0.10885496183206107
Asiento,1559054.0,1765877796.6519904,-0.0004070142822265625,-0.0013407529296875001,-0.000814028564453125,-0.0037404580152671754,-0.25687022900763357,-0.1882442748091603
Asiento,1559066.0,1765877796.652933,-0.0001915361328125,-0.00124498486328125,-0.000622492431640625,-0.0012977099236641222,0.11977099236641221,-0.2416793893129771
Asiento,1559078.0,1765877796.6537323,4.7884033203125e-05,-0.00124498486328125,0.0001197100830078125,0.03267175572519084,0.31755725190839695,-0.3548091603053435
Asiento,1559090.0,1765877796.6545217,-0.0002154781494140625,-0.00086191259765625,0.00124498486328125,0.21076335877862595,-0.20519083969465648,-0.30908396946564887
Asiento,1559102.0,1765877796.6553166,-0.0002154781494140625,-0.0005746083984374999,0.0013646949462890624,0.11030534351145038,-0.6987022900763359,-0.35786259541984733
Asiento,1559114.0,1765877796.7592137,0.00016759411621093752,-0.0007900865478515625,0.00033518823242187503,0.10083969465648855,-1.0205343511450382,-0.31343511450381684
Asiento,1559126.0,1765877796.7606487,0.0010773907470703124,-0.0017477672119140624,-0.0038546646728515625,0.21076335877862595,0.5393129770992366,-0.46641221374045805
Asiento,1559138.0,1765877796.7618086,-0.0005027823486328124,-0.0009816226806640624,0.0,0.1714503816793893,0.19709923664122136,-0.41832061068702286
Asiento,1559150.0,1765877796.762843,-0.0004070142822265625,-0.0005506663818359375,-0.0006464344482421875,0.0750381679389313,-0.14358778625954197,-0.32061068702290074
Asiento,1559162.0,1765877796.7638223,-0.0002633621826171875,-0.000526724365234375,-0.0011492167968749998,0.3856488549618321,0.3186259541984733,-0.12000000000000001
Asiento,1559174.0,1765877796.764762,0.00014365209960937497,-0.000814028564453125,-0.0004548983154296875,0.4205343511450382,0.9135877862595421,-0.06183206106870229
Asiento,1559186.0,1765877796.7655911,-0.0001197100830078125,-0.0007422025146484374,0.0006943184814453124,0.38748091603053436,0.8134351145038168,-0.04549618320610687
Asiento,1559198.0,1765877796.7663596,-0.0002154781494140625,-0.0006703764648437501,0.001197100830078125,0.36961832061068706,0.053969465648854964,0.028854961832061068
Asiento,1559210.0,1765877796.7671402,-0.0003591302490234375,-0.000622492431640625,0.0008858546142578124,0.4633587786259542,-0.8316793893129771,0.10236641221374046
Asiento,1559222.0,1765877796.7678626,0.0002633621826171875,-0.0013646949462890624,-0.0034715924072265623,0.29396946564885496,-0.28740458015267173,-0.035267175572519086
Asiento,1559234.0,1765877796.871637,-0.00016759411621093752,-0.0007900865478515625,0.0005985504150390625,0.4037404580152672,0.6052671755725191,-0.20870229007633587
Asiento,1559246.0,1765877796.873129,-0.0005506663818359375,-9.576806640625e-05,0.00033518823242187503,0.20801526717557253,-0.39977099236641217,-0.08244274809160305
Asiento,1559258.0,1765877796.8742914,-0.000718260498046875,-0.0007422025146484374,-0.0,0.1998473282442748,-0.5999236641221374,0.07725190839694655
Asiento,1559270.0,1765877796.8753152,-0.0010055646972656248,-0.000909796630859375,-0.0001915361328125,0.2615267175572519,-0.6507633587786259,0.18267175572519084
Asiento,1559282.0,1765877796.876263,-0.0009816226806640624,-0.00076614453125,9.576806640625e-05,0.19450381679389314,-0.9140458015267175,0.3083969465648855
Asiento,1559294.0,1765877796.8771374,-0.000526724365234375,-0.0004548983154296875,-0.0014844050292968749,0.04916030534351146,-0.13435114503816795,0.24427480916030533
Asiento,1559306.0,1765877796.8779457,-0.000239420166015625,-2.39420166015625e-05,-0.0005027823486328124,0.09893129770992368,0.9364885496183206,0.023587786259541985
Asiento,1559318.0,1765877796.878738,-2.39420166015625e-05,-4.7884033203125e-05,-0.00028730419921874995,0.0467175572519084,1.5837404580152672,-0.23977099236641222
Asiento,1559330.0,1765877796.879497,0.0001197100830078125,-0.0001197100830078125,-0.000239420166015625,-0.12580152671755726,1.9100000000000001,-0.5291603053435114
Asiento,1559342.0,1765877796.9834836,0.0003591302490234375,0.0023702596435546874,0.01235408056640625,0.2732824427480916,0.3419083969465649,-0.36137404580152677
Asiento,1559354.0,1765877796.984977,-0.000430956298828125,-0.00014365209960937497,0.00028730419921874995,0.0009923664122137405,0.1168702290076336,-0.11725190839694656
Asiento,1559366.0,1765877796.9861505,0.0003112462158203125,-0.0004548983154296875,-2.39420166015625e-05,0.040229007633587784,0.06061068702290077,0.16587786259541984
Asiento,1559378.0,1765877796.9872878,-0.0002154781494140625,-0.000718260498046875,-9.576806640625e-05,0.07206106870229008,0.09053435114503816,0.31259541984732825
Asiento,1559390.0,1765877796.9883125,-0.000430956298828125,-0.00076614453125,-0.00028730419921874995,0.1429007633587786,0.17404580152671756,0.3118320610687023
Asiento,1559402.0,1765877796.9892228,-0.0003591302490234375,-0.0006703764648437501,0.00014365209960937497,0.12893129770992368,0.12893129770992368,0.2700763358778626
Asiento,1559414.0,1765877796.9900825,0.0001197100830078125,-0.00105344873046875,0.0003112462158203125,-0.026793893129770992,-0.11755725190839694,0.12946564885496184
Asiento,1559426.0,1765877796.990893,-0.000430956298828125,0.0003112462158203125,-0.000383072265625,-0.08045801526717557,0.06221374045801527,-0.014351145038167938
Asiento,1559438.0,1765877796.9916472,-0.0002633621826171875,-0.000430956298828125,-4.7884033203125e-05,-0.057786259541984734,0.01419847328244275,0.010534351145038166
Asiento,1559450.0,1765877797.0963433,-0.0010773907470703124,-0.0007422025146484374,-0.00076614453125,-0.001068702290076336,-0.20038167938931298,0.007480916030534351
Asiento,1559462.0,1765877797.098304,-0.00076614453125,-0.0010295067138671875,-0.0002154781494140625,0.11732824427480916,-0.25763358778625955,0.29442748091603055
Asiento,1559474.0,1765877797.0998862,-0.000430956298828125,-0.0007900865478515625,-0.0003591302490234375,0.19534351145038167,-0.4448091603053435,0.30236641221374044
Asiento,1559486.0,1765877797.1012833,-0.000239420166015625,-0.00086191259765625,2.39420166015625e-05,0.20458015267175572,-0.34931297709923664,0.2532824427480916
Asiento,1559498.0,1765877797.102506,-0.00028730419921874995,-0.0007900865478515625,9.576806640625e-05,0.08190839694656489,-0.28572519083969466,0.28442748091603054
Asiento,1559510.0,1765877797.10354,-0.000383072265625,-0.0007422025146484374,-0.00016759411621093752,0.027938931297709926,-0.17618320610687022,0.24099236641221375
Asiento,1559522.0,1765877797.1043985,-0.000383072265625,-0.00086191259765625,-0.0001197100830078125,0.023587786259541985,-0.06908396946564886,0.1617557251908397
Asiento,1559534.0,1765877797.1052623,-0.0005027823486328124,-0.0008858546142578124,-0.0002154781494140625,0.0003053435114503817,-0.1067175572519084,0.09053435114503816
Asiento,1559546.0,1765877797.1060255,-0.0004548983154296875,-0.0009337386474609374,-0.00014365209960937497,0.026412213740458015,-0.15396946564885497,0.014351145038167938
Asiento,1559558.0,1765877797.1067793,-0.000383072265625,-0.00086191259765625,-4.7884033203125e-05,0.006717557251908397,-0.18038167938931296,-0.07984732824427482
Asiento,1559570.0,1765877797.2104793,-9.576806640625e-05,-0.00047884033203125,0.00014365209960937497,-0.09396946564885497,-0.4150381679389313,-0.13091603053435114
Asiento,1559582.0,1765877797.2117724,-0.00033518823242187503,4.7884033203125e-05,-0.0001197100830078125,-0.08519083969465649,-0.5095419847328244,-0.223206106870229
Asiento,1559594.0,1765877797.212825,-0.000239420166015625,-0.000622492431640625,-0.00016759411621093752,0.053587786259541983,-0.3368702290076336,-0.22236641221374046
Asiento,1559606.0,1765877797.2138033,-0.00033518823242187503,-0.0006464344482421875,-0.0001197100830078125,0.07725190839694655,-0.3733587786259542,-0.27633587786259545
Asiento,1559618.0,1765877797.214721,-4.7884033203125e-05,-0.000622492431640625,-0.0001915361328125,0.09328244274809161,-0.25450381679389317,-0.27999999999999997
Asiento,1559630.0,1765877797.2155573,-7.182604980468749e-05,-0.0007422025146484374,-2.39420166015625e-05,0.0681679389312977,-0.1387022900763359,-0.22519083969465647
Asiento,1559642.0,1765877797.2163398,0.0,-0.000622492431640625,2.39420166015625e-05,0.07030534351145039,-0.22816793893129772,-0.17022900763358778
Asiento,1559654.0,1765877797.2171032,2.39420166015625e-05,-0.0005027823486328124,-0.00014365209960937497,0.076793893129771,-0.35885496183206106,-0.15381679389312977
Asiento,1559666.0,1765877797.2178407,0.0003591302490234375,-0.00028730419921874995,9.576806640625e-05,0.106793893129771,-0.322824427480916,-0.07664122137404579
Asiento,1559678.0,1765877797.321685,0.0003112462158203125,-0.000383072265625,-2.39420166015625e-05,0.09893129770992368,-0.3796946564885496,0.0784732824427481
