ubicacion,t_ms,pc_time_s,tiempo_s,ax_ms2,ay_ms2,az_ms2,gx_dps,gy_dps,gz_dps,gps_lat,gps_lon,gps_alt_m,gps_sats,gps_fix,gps_hdop,velocidad
Suelo,78032.0,1766060581.9673457,29.763278245925903,0.0,-4.7884033203125e-05,-0.0,0.009389312977099237,0.006564885496183206,-0.007786259541984733,,,,,,,
Suelo,78044.0,1766060581.9730377,29.768970251083374,2.39420166015625e-05,-4.7884033203125e-05,-0.0,0.010076335877862596,0.006793893129770992,-0.009541984732824428,,,,,,,
Suelo,78056.0,1766060581.9899943,29.785926818847656,2.39420166015625e-05,-4.7884033203125e-05,0.0,0.009923664122137405,0.008320610687022901,-0.009770992366412214,,,,,,,
Suelo,78068.0,1766060582.0098615,29.80579400062561,2.39420166015625e-05,-7.182604980468749e-05,-0.0,0.009694656488549619,0.007938931297709924,-0.00984732824427481,,,,,,,
Suelo,78080.0,1766060582.0112796,29.807212114334106,2.39420166015625e-05,-4.7884033203125e-05,2.39420166015625e-05,0.010458015267175573,0.0074045801526717555,-0.009236641221374046,,,,,,,
Suelo,78092.0,1766060582.030299,29.826231479644775,2.39420166015625e-05,-4.7884033203125e-05,2.39420166015625e-05,0.008244274809160306,0.00633587786259542,-0.009770992366412214,,,,,,,
Suelo,78104.0,1766060582.0402648,29.83619737625122,2.39420166015625e-05,-4.7884033203125e-05,0.0,0.01,0.006030534351145038,-0.009694656488549619,,,,,,,
Suelo,78116.0,1766060582.0470233,29.842955827713013,2.39420166015625e-05,-4.7884033203125e-05,-0.0,0.009465648854961832,0.006793893129770992,-0.010916030534351145,,,,,,,
Suelo,78128.0,1766060582.0679364,29.863868951797485,2.39420166015625e-05,-7.182604980468749e-05,-0.0,0.009389312977099237,0.008625954198473281,-0.00801526717557252,,,,,,,
Suelo,78140.0,1766060582.070254,29.86618661880493,2.39420166015625e-05,-7.182604980468749e-05,2.39420166015625e-05,0.008854961832061067,0.005572519083969466,-0.009465648854961832,,,,,,,
Suelo,78152.0,1766060582.083238,29.879170417785645,2.39420166015625e-05,-4.7884033203125e-05,-0.0,0.009694656488549619,0.005419847328244275,-0.00900763358778626,,,,,,,
Suelo,78164.0,1766060582.0930166,29.888949155807495,2.39420166015625e-05,-4.7884033203125e-05,0.0,0.009083969465648855,0.00816793893129771,-0.009923664122137405,,,,,,,
Suelo,78176.0,1766060582.1030648,29.89899730682373,0.0,-7.182604980468749e-05,2.39420166015625e-05,0.008854961832061067,0.008396946564885497,-0.009236641221374046,,,,,,,
Suelo,78188.0,1766060582.1474895,29.943422079086304,0.0,-4.7884033203125e-05,2.39420166015625e-05,0.008854961832061067,0.005190839694656489,-0.009465648854961832,,,,,,,
Suelo,78200.0,1766060582.176455,29.972387552261353,2.39420166015625e-05,-7.182604980468749e-05,2.39420166015625e-05,0.007709923664122137,0.0032061068702290076,-0.008549618320610687,,,,,,,
Suelo,78212.0,1766060582.211774,30.00770664215088,2.39420166015625e-05,-4.7884033203125e-05,-4.7884033203125e-05,0.008854961832061067,0.008320610687022901,-0.009770992366412214,,,,,,,
Suelo,78224.0,1766060582.2186668,30.014599323272705,4.7884033203125e-05,-7.182604980468749e-05,-2.39420166015625e-05,0.010076335877862596,0.011450381679389313,-0.008702290076335877,,,,,,,
Suelo,78236.0,1766060582.2244453,30.02037787437439,2.39420166015625e-05,-7.182604980468749e-05,2.39420166015625e-05,0.009923664122137405,0.006641221374045801,-0.009083969465648855,,,,,,,
Suelo,78248.0,1766060582.2313452,30.02727770805359,2.39420166015625e-05,-7.182604980468749e-05,2.39420166015625e-05,0.008854961832061067,0.010152671755725191,-0.010763358778625954,,,,,,,
Suelo,78260.0,1766060582.2407494,30.03668189048767,2.39420166015625e-05,-4.7884033203125e-05,4.7884033203125e-05,0.009236641221374046,0.005801526717557252,-0.010534351145038166,,,,,,,
Suelo,78272.0,1766060582.2451015,30.04103398323059,2.39420166015625e-05,-4.7884033203125e-05,4.7884033203125e-05,0.01,0.0029770992366412214,-0.009618320610687023,,,,,,,
Suelo,78284.0,1766060582.2463946,30.042327165603638,2.39420166015625e-05,-4.7884033203125e-05,-0.0,0.008931297709923663,0.005572519083969466,-0.010229007633587786,,,,,,,
Suelo,78296.0,1766060582.2480187,30.043951272964478,2.39420166015625e-05,-4.7884033203125e-05,-2.39420166015625e-05,0.008702290076335877,0.007175572519083969,-0.009465648854961832,,,,,,,
Suelo,78308.0,1766060582.2572994,30.053231954574585,2.39420166015625e-05,-7.182604980468749e-05,0.0,0.008778625954198472,0.008854961832061067,-0.00916030534351145,,,,,,,
Suelo,78320.0,1766060582.2658005,30.06173300743103,2.39420166015625e-05,-7.182604980468749e-05,2.39420166015625e-05,0.008931297709923663,0.00816793893129771,-0.008702290076335877,,,,,,,
Suelo,78332.0,1766060582.2707095,30.06664204597473,2.39420166015625e-05,-4.7884033203125e-05,2.39420166015625e-05,0.008931297709923663,0.005114503816793893,-0.009312977099236642,,,,,,,
Suelo,78349.0,1766060582.2822397,30.078172206878662,2.39420166015625e-05,-4.7884033203125e-05,0.0,0.008091603053435115,0.010076335877862596,-0.009465648854961832,,,,,,,
Suelo,78361.0,1766060582.2902339,30.086166381835938,2.39420166015625e-05,-4.7884033203125e-05,0.0,0.008702290076335877,0.008778625954198472,-0.010152671755725191,,,,,,,
Suelo,78373.0,1766060582.3008215,30.09675407409668,2.39420166015625e-05,-7.182604980468749e-05,2.39420166015625e-05,0.009465648854961832,0.007557251908396946,-0.00916030534351145,,,,,,,
Suelo,78385.0,1766060582.3239772,30.11990976333618,2.39420166015625e-05,-4.7884033203125e-05,0.0,0.010305343511450382,0.007099236641221375,-0.008854961832061067,,,,,,,
Suelo,78397.0,1766060582.3255699,30.12150239944458,2.39420166015625e-05,-4.7884033203125e-05,2.39420166015625e-05,0.010458015267175573,0.008854961832061067,-0.010152671755725191,,,,,,,
Suelo,78409.0,1766060582.3461173,30.14204978942871,2.39420166015625e-05,-4.7884033203125e-05,2.39420166015625e-05,0.00984732824427481,0.007099236641221375,-0.01,,,,,,,
Suelo,78421.0,1766060582.3505633,30.146495819091797,2.39420166015625e-05,-4.7884033203125e-05,2.39420166015625e-05,0.008396946564885497,0.006641221374045801,-0.009236641221374046,,,,,,,
Suelo,78433.0,1766060582.3694086,30.16534113883972,2.39420166015625e-05,-7.182604980468749e-05,-2.39420166015625e-05,0.009694656488549619,0.009083969465648855,-0.01,,,,,,,
Suelo,78445.0,1766060582.3749924,30.17092490196228,2.39420166015625e-05,-7.182604980468749e-05,0.0,0.00916030534351145,0.008244274809160306,-0.010534351145038166,,,,,,,
Suelo,78457.0,1766060582.3877432,30.18367576599121,2.39420166015625e-05,-7.182604980468749e-05,2.39420166015625e-05,0.009465648854961832,0.007862595419847329,-0.00984732824427481,,,,,,,
Suelo,78469.0,1766060582.4032998,30.19923233985901,2.39420166015625e-05,-4.7884033203125e-05,-0.0,0.009312977099236642,0.007022900763358779,-0.009465648854961832,,,,,,,
Suelo,78481.0,1766060582.4121273,30.208059787750244,2.39420166015625e-05,-4.7884033203125e-05,2.39420166015625e-05,0.008778625954198472,0.00816793893129771,-0.010458015267175573,,,,,,,
Suelo,78493.0,1766060582.4298809,30.225813388824463,2.39420166015625e-05,-7.182604980468749e-05,2.39420166015625e-05,0.008931297709923663,0.007251908396946565,-0.010381679389312977,,,,,,,
Suelo,78505.0,1766060582.4330168,30.228949308395386,-0.0,-9.576806640625e-05,4.7884033203125e-05,0.008702290076335877,-0.0035114503816793896,-0.010916030534351145,,,,,,,
Suelo,78517.0,1766060582.4532788,30.249211311340332,0.0,-9.576806640625e-05,7.182604980468749e-05,0.010152671755725191,0.017251908396946562,-0.008854961832061067,,,,,,,
Suelo,78529.0,1766060582.4648757,30.26080822944641,-2.39420166015625e-05,-7.182604980468749e-05,0.00014365209960937497,0.010458015267175573,0.008396946564885497,-0.01099236641221374,,,,,,,
Suelo,78541.0,1766060582.4704094,30.26634192466736,0.0,-4.7884033203125e-05,2.39420166015625e-05,0.00916030534351145,0.003282442748091603,-0.008473282442748092,,,,,,,
Suelo,78553.0,1766060582.4862368,30.282169342041016,-2.39420166015625e-05,-9.576806640625e-05,2.39420166015625e-05,0.008625954198473281,0.0029770992366412214,-0.009312977099236642,,,,,,,
Suelo,78565.0,1766060582.5056129,30.30154538154602,4.7884033203125e-05,-2.39420166015625e-05,-0.0001197100830078125,0.007938931297709924,0.01633587786259542,-0.005877862595419847,,,,,,,
Suelo,78577.0,1766060582.5075395,30.30347204208374,0.0,-4.7884033203125e-05,0.0001197100830078125,0.009083969465648855,0.015190839694656488,-0.011755725190839695,,,,,,,
Suelo,78589.0,1766060582.5234263,30.319358825683594,2.39420166015625e-05,-2.39420166015625e-05,4.7884033203125e-05,0.00916030534351145,-0.0016793893129770992,-0.009083969465648855,,,,,,,
Suelo,78601.0,1766060582.53002,30.325952529907227,4.7884033203125e-05,-9.576806640625e-05,-4.7884033203125e-05,0.01099236641221374,0.017251908396946562,-0.007175572519083969,,,,,,,
Suelo,78613.0,1766060582.5469806,30.342913150787354,-2.39420166015625e-05,-4.7884033203125e-05,9.576806640625e-05,0.007709923664122137,0.00984732824427481,-0.011221374045801527,,,,,,,
Suelo,78625.0,1766060582.5537245,30.34965705871582,2.39420166015625e-05,-2.39420166015625e-05,0.0,0.008702290076335877,0.0013740458015267176,-0.009312977099236642,,,,,,,
Suelo,78637.0,1766060582.5660927,30.362025260925293,4.7884033203125e-05,-4.7884033203125e-05,-9.576806640625e-05,0.009083969465648855,0.008931297709923663,-0.010152671755725191,,,,,,,
Suelo,78649.0,1766060582.5758774,30.37180995941162,0.0,-4.7884033203125e-05,0.0,0.009083969465648855,0.009465648854961832,-0.009770992366412214,,,,,,,
Suelo,78661.0,1766060582.5965474,30.39247989654541,2.39420166015625e-05,-4.7884033203125e-05,4.7884033203125e-05,0.008931297709923663,0.005419847328244275,-0.009312977099236642,,,,,,,
Suelo,78673.0,1766060582.6065457,30.402478218078613,2.39420166015625e-05,-7.182604980468749e-05,2.39420166015625e-05,0.008931297709923663,0.0074045801526717555,-0.01,,,,,,,
Suelo,78685.0,1766060582.626962,30.42289447784424,2.39420166015625e-05,-4.7884033203125e-05,2.39420166015625e-05,0.009618320610687023,0.007099236641221375,-0.009083969465648855,,,,,,,
Suelo,78697.0,1766060582.6282203,30.424152851104736,2.39420166015625e-05,-7.182604980468749e-05,-0.0,0.009236641221374046,0.008320610687022901,-0.009465648854961832,,,,,,,
Suelo,78709.0,1766060582.6473112,30.443243741989136,2.39420166015625e-05,-4.7884033203125e-05,-0.0,0.008320610687022901,0.009083969465648855,-0.00916030534351145,,,,,,,
Suelo,78721.0,1766060582.649223,30.44515562057495,2.39420166015625e-05,-4.7884033203125e-05,0.0,0.009465648854961832,0.006030534351145038,-0.010076335877862596,,,,,,,
Suelo,78733.0,1766060582.6656747,30.461607217788696,2.39420166015625e-05,-4.7884033203125e-05,-0.0,0.009465648854961832,0.006564885496183206,-0.008702290076335877,,,,,,,
Suelo,78745.0,1766060582.6741242,30.470056772232056,4.7884033203125e-05,-4.7884033203125e-05,-2.39420166015625e-05,0.009312977099236642,0.009083969465648855,-0.009694656488549619,,,,,,,
Suelo,78757.0,1766060582.6883764,30.48430895805359,4.7884033203125e-05,-7.182604980468749e-05,-2.39420166015625e-05,0.00916030534351145,0.006030534351145038,-0.010458015267175573,,,,,,,
Suelo,78769.0,1766060582.6972997,30.493232250213623,2.39420166015625e-05,-4.7884033203125e-05,-2.39420166015625e-05,0.00984732824427481,0.00916030534351145,-0.008854961832061067,,,,,,,
Suelo,78781.0,1766060582.7084632,30.504395723342896,2.39420166015625e-05,-4.7884033203125e-05,2.39420166015625e-05,0.008702290076335877,0.010076335877862596,-0.009770992366412214,,,,,,,
Suelo,78793.0,1766060582.719908,30.515840530395508,0.0,-4.7884033203125e-05,4.7884033203125e-05,0.009541984732824428,0.006793893129770992,-0.007786259541984733,,,,,,,
Suelo,78805.0,1766060582.7520936,30.548026084899902,2.39420166015625e-05,-4.7884033203125e-05,0.0,0.008625954198473281,0.004122137404580153,-0.008702290076335877,,,,,,,
Suelo,78817.0,1766060582.754901,30.550833463668823,2.39420166015625e-05,-4.7884033203125e-05,-2.39420166015625e-05,0.009923664122137405,0.006717557251908397,-0.010381679389312977,,,,,,,
Suelo,78829.0,1766060582.7594295,30.55536198616028,2.39420166015625e-05,-7.182604980468749e-05,-0.0,0.009923664122137405,0.00984732824427481,-0.008625954198473281,,,,,,,
Suelo,78841.0,1766060582.7775862,30.573518753051758,2.39420166015625e-05,-7.182604980468749e-05,2.39420166015625e-05,0.008702290076335877,0.008625954198473281,-0.009770992366412214,,,,,,,
Suelo,78853.0,1766060582.7919602,30.587892770767212,2.39420166015625e-05,-7.182604980468749e-05,0.0,0.009541984732824428,0.006412213740458015,-0.009694656488549619,,,,,,,
Suelo,78865.0,1766060582.7961621,30.592094659805298,2.39420166015625e-05,-4.7884033203125e-05,0.0,0.008625954198473281,0.007633587786259542,-0.009618320610687023,,,,,,,
Suelo,78877.0,1766060582.8146107,30.610543251037598,2.39420166015625e-05,-7.182604980468749e-05,2.39420166015625e-05,0.009083969465648855,0.007557251908396946,-0.009923664122137405,,,,,,,
Suelo,78889.0,1766060582.8200576,30.615990161895752,2.39420166015625e-05,-4.7884033203125e-05,-0.0,0.01,0.006870229007633588,-0.010229007633587786,,,,,,,
Suelo,78901.0,1766060582.8373287,30.63326120376587,2.39420166015625e-05,-4.7884033203125e-05,-0.0,0.009312977099236642,0.00816793893129771,-0.00916030534351145,,,,,,,
Suelo,78913.0,1766060582.841137,30.63706946372986,2.39420166015625e-05,-7.182604980468749e-05,-0.0,0.010458015267175573,0.009694656488549619,-0.00900763358778626,,,,,,,
Suelo,78925.0,1766060582.8596327,30.65556526184082,2.39420166015625e-05,-7.182604980468749e-05,4.7884033203125e-05,0.010152671755725191,0.007633587786259542,-0.009083969465648855,,,,,,,
Suelo,78937.0,1766060582.86527,30.661202430725098,2.39420166015625e-05,-4.7884033203125e-05,-0.0,0.009236641221374046,0.0057251908396946565,-0.00916030534351145,,,,,,,
Suelo,78949.0,1766060582.8763118,30.67224431037903,2.39420166015625e-05,-4.7884033203125e-05,0.0,0.009465648854961832,0.00801526717557252,-0.010152671755725191,,,,,,,
Suelo,78961.0,1766060582.9161808,30.71211338043213,2.39420166015625e-05,-4.7884033203125e-05,7.182604980468749e-05,0.008549618320610687,0.004427480916030534,-0.008625954198473281,,,,,,,
Suelo,78973.0,1766060582.921719,30.71765160560608,2.39420166015625e-05,-4.7884033203125e-05,-2.39420166015625e-05,0.008931297709923663,0.0053435114503816794,-0.009465648854961832,,,,,,,
Suelo,78985.0,1766060582.9240289,30.719961404800415,2.39420166015625e-05,-7.182604980468749e-05,-4.7884033203125e-05,0.00916030534351145,0.00816793893129771,-0.009083969465648855,,,,,,,
Suelo,78997.0,1766060582.9472873,30.74321985244751,2.39420166015625e-05,-7.182604980468749e-05,2.39420166015625e-05,0.010381679389312977,0.008625954198473281,-0.010687022900763359,,,,,,,
Suelo,79009.0,1766060582.9644132,30.760345697402954,2.39420166015625e-05,-4.7884033203125e-05,2.39420166015625e-05,0.009923664122137405,0.007633587786259542,-0.009694656488549619,,,,,,,
Suelo,79021.0,1766060582.9676247,30.763557195663452,2.39420166015625e-05,-4.7884033203125e-05,0.0,0.009694656488549619,0.007862595419847329,-0.008931297709923663,,,,,,,
Suelo,79033.0,1766060582.9704664,30.766398906707764,2.39420166015625e-05,-4.7884033203125e-05,2.39420166015625e-05,0.008549618320610687,0.0035877862595419846,-0.00916030534351145,,,,,,,
Suelo,79045.0,1766060582.9872189,30.783151388168335,4.7884033203125e-05,-7.182604980468749e-05,-2.39420166015625e-05,0.010152671755725191,0.010076335877862596,-0.009312977099236642,,,,,,,
Suelo,79057.0,1766060582.9897044,30.78563690185547,0.0,-7.182604980468749e-05,4.7884033203125e-05,0.008778625954198472,0.007175572519083969,-0.009236641221374046,,,,,,,
Suelo,79069.0,1766060582.997205,30.793137550354004,0.0,-4.7884033203125e-05,4.7884033203125e-05,0.008778625954198472,0.003816793893129771,-0.00900763358778626,,,,,,,
Suelo,79081.0,1766060583.0136669,30.80959939956665,2.39420166015625e-05,-4.7884033203125e-05,-2.39420166015625e-05,0.008931297709923663,0.007175572519083969,-0.01,,,,,,,
Suelo,79093.0,1766060583.0214732,30.817405700683594,2.39420166015625e-05,-4.7884033203125e-05,-0.0,0.009694656488549619,0.008854961832061067,-0.008702290076335877,,,,,,,
Suelo,79105.0,1766060583.0438735,30.839806079864502,4.7884033203125e-05,-4.7884033203125e-05,0.0,0.008931297709923663,0.010610687022900763,-0.00900763358778626,,,,,,,
Suelo,79117.0,1766060583.0478096,30.84374213218689,0.0,-4.7884033203125e-05,2.39420166015625e-05,0.008931297709923663,0.00549618320610687,-0.009694656488549619,,,,,,,
Suelo,79129.0,1766060583.055982,30.851914644241333,2.39420166015625e-05,-4.7884033203125e-05,-0.0,0.009312977099236642,0.0019083969465648854,-0.008854961832061067,,,,,,,
Suelo,79141.0,1766060583.1013222,30.897254705429077,2.39420166015625e-05,-4.7884033203125e-05,-2.39420166015625e-05,0.009618320610687023,0.009312977099236642,-0.010229007633587786,,,,,,,
Suelo,79153.0,1766060583.1071985,30.903131008148193,0.0,-4.7884033203125e-05,2.39420166015625e-05,0.009312977099236642,0.007786259541984733,-0.00900763358778626,,,,,,,
Suelo,79165.0,1766060583.128093,30.924025535583496,2.39420166015625e-05,-4.7884033203125e-05,0.0,0.009236641221374046,0.009236641221374046,-0.009694656488549619,,,,,,,
Suelo,79177.0,1766060583.1404312,30.936363697052002,0.0,-7.182604980468749e-05,7.182604980468749e-05,0.010458015267175573,0.004809160305343512,-0.010763358778625954,,,,,,,
Suelo,79189.0,1766060583.1535573,30.94948983192444,-0.0,-4.7884033203125e-05,4.7884033203125e-05,0.010229007633587786,0.0040458015267175575,-0.00900763358778626,,,,,,,
Suelo,79201.0,1766060583.1706882,30.966620683670044,0.0,-7.182604980468749e-05,7.182604980468749e-05,0.009923664122137405,0.0032061068702290076,-0.01,,,,,,,
Suelo,79213.0,1766060583.1793904,30.97532296180725,4.7884033203125e-05,-4.7884033203125e-05,-7.182604980468749e-05,0.00916030534351145,0.0037404580152671754,-0.008549618320610687,,,,,,,
Suelo,79225.0,1766060583.1951983,30.991130828857422,4.7884033203125e-05,-4.7884033203125e-05,-7.182604980468749e-05,0.009312977099236642,0.013282442748091603,-0.009465648854961832,,,,,,,
Suelo,79237.0,1766060583.2081532,31.004085779190063,2.39420166015625e-05,-4.7884033203125e-05,2.39420166015625e-05,0.010229007633587786,0.011526717557251908,-0.009465648854961832,,,,,,,
Suelo,79249.0,1766060583.222067,31.01799964904785,0.0,-4.7884033203125e-05,4.7884033203125e-05,0.00900763358778626,0.005190839694656489,-0.010229007633587786,,,,,,,
Suelo,79261.0,1766060583.2254567,31.02138924598694,2.39420166015625e-05,-4.7884033203125e-05,0.0,0.008931297709923663,0.006030534351145038,-0.009770992366412214,,,,,,,
Suelo,79273.0,1766060583.2280824,31.024014949798584,2.39420166015625e-05,-7.182604980468749e-05,-2.39420166015625e-05,0.009083969465648855,0.0064885496183206106,-0.009236641221374046,,,,,,,
Suelo,79285.0,1766060583.2307131,31.02664566040039,2.39420166015625e-05,-4.7884033203125e-05,-2.39420166015625e-05,0.008778625954198472,0.00900763358778626,-0.00816793893129771,,,,,,,
Suelo,79297.0,1766060583.2326012,31.028533697128296,2.39420166015625e-05,-4.7884033203125e-05,2.39420166015625e-05,0.009236641221374046,0.007175572519083969,-0.00900763358778626,,,,,,,
Suelo,79309.0,1766060583.2371461,31.03307867050171,2.39420166015625e-05,-7.182604980468749e-05,0.0,0.010152671755725191,0.006717557251908397,-0.009465648854961832,,,,,,,
Suelo,79321.0,1766060583.273827,31.069759607315063,2.39420166015625e-05,-7.182604980468749e-05,0.0,0.008931297709923663,0.0057251908396946565,-0.009389312977099237,,,,,,,
Suelo,79333.0,1766060583.2763395,31.072272062301636,2.39420166015625e-05,-4.7884033203125e-05,2.39420166015625e-05,0.009923664122137405,0.00618320610687023,-0.00900763358778626,,,,,,,
Suelo,79345.0,1766060583.2803023,31.076234817504883,2.39420166015625e-05,-4.7884033203125e-05,-0.0,0.008854961832061067,0.006641221374045801,-0.008702290076335877,,,,,,,
Suelo,79357.0,1766060583.2979083,31.093840837478638,2.39420166015625e-05,-7.182604980468749e-05,-2.39420166015625e-05,0.008854961832061067,0.008702290076335877,-0.009694656488549619,,,,,,,
Suelo,79369.0,1766060583.3003852,31.096317768096924,2.39420166015625e-05,-4.7884033203125e-05,-2.39420166015625e-05,0.008625954198473281,0.009236641221374046,-0.009083969465648855,,,,,,,
Suelo,79381.0,1766060583.3183749,31.114307403564453,2.39420166015625e-05,-4.7884033203125e-05,2.39420166015625e-05,0.009083969465648855,0.005801526717557252,-0.009465648854961832,,,,,,,
Suelo,79393.0,1766060583.3223243,31.11825680732727,2.39420166015625e-05,-4.7884033203125e-05,0.0,0.008549618320610687,0.008244274809160306,-0.008473282442748092,,,,,,,
Suelo,79405.0,1766060583.3383818,31.13431429862976,2.39420166015625e-05,-4.7884033203125e-05,0.0,0.009083969465648855,0.009083969465648855,-0.01,,,,,,,
Suelo,79417.0,1766060583.3456326,31.141565084457397,0.0,-4.7884033203125e-05,2.39420166015625e-05,0.008473282442748092,0.00633587786259542,-0.009694656488549619,,,,,,,
Suelo,79429.0,1766060583.3621135,31.158046007156372,2.39420166015625e-05,-4.7884033203125e-05,0.0,0.010076335877862596,0.006030534351145038,-0.010916030534351145,,,,,,,
Suelo,79441.0,1766060583.371261,31.16719341278076,2.39420166015625e-05,-4.7884033203125e-05,-2.39420166015625e-05,0.009923664122137405,0.00916030534351145,-0.010305343511450382,,,,,,,
Suelo,79453.0,1766060583.3836834,31.17961597442627,0.0,-4.7884033203125e-05,0.0,0.008854961832061067,0.007862595419847329,-0.010305343511450382,,,,,,,
Suelo,79465.0,1766060583.3925123,31.18844485282898,2.39420166015625e-05,-4.7884033203125e-05,2.39420166015625e-05,0.008931297709923663,0.005648854961832061,-0.009694656488549619,,,,,,,
Suelo,79477.0,1766060583.4283528,31.224285364151,4.7884033203125e-05,-4.7884033203125e-05,-7.182604980468749e-05,0.009694656488549619,0.010152671755725191,-0.009083969465648855,,,,,,,
Suelo,79489.0,1766060583.4299703,31.225902795791626,4.7884033203125e-05,-4.7884033203125e-05,-0.0,0.008473282442748092,0.010152671755725191,-0.009770992366412214,,,,,,,
Suelo,79501.0,1766060583.4320712,31.22800374031067,0.0,-4.7884033203125e-05,2.39420166015625e-05,0.008473282442748092,0.006412213740458015,-0.010305343511450382,,,,,,,
Suelo,79513.0,1766060583.4532206,31.24915313720703,2.39420166015625e-05,-4.7884033203125e-05,2.39420166015625e-05,0.00916030534351145,0.006412213740458015,-0.00984732824427481,,,,,,,
Suelo,79525.0,1766060583.4557104,31.25164294242859,0.0,-7.182604980468749e-05,-2.39420166015625e-05,0.009541984732824428,0.0061068702290076335,-0.009694656488549619,,,,,,,
Suelo,79537.0,1766060583.4730124,31.26894497871399,4.7884033203125e-05,-4.7884033203125e-05,-2.39420166015625e-05,0.008931297709923663,0.0074045801526717555,-0.009236641221374046,,,,,,,
Suelo,79549.0,1766060583.4892888,31.285221338272095,2.39420166015625e-05,-4.7884033203125e-05,-2.39420166015625e-05,0.008473282442748092,0.008854961832061067,-0.010152671755725191,,,,,,,
Suelo,79561.0,1766060583.4960206,31.291953086853027,2.39420166015625e-05,-7.182604980468749e-05,-2.39420166015625e-05,0.010916030534351145,0.010610687022900763,-0.008778625954198472,,,,,,,
Suelo,79573.0,1766060583.509873,31.305805444717407,0.0,-7.182604980468749e-05,2.39420166015625e-05,0.008854961832061067,0.008320610687022901,-0.009694656488549619,,,,,,,
Suelo,79585.0,1766060583.5157533,31.311685800552368,2.39420166015625e-05,-4.7884033203125e-05,4.7884033203125e-05,0.008244274809160306,0.004732824427480916,-0.009923664122137405,,,,,,,
Suelo,79597.0,1766060583.526508,31.32244062423706,2.39420166015625e-05,-7.182604980468749e-05,0.0,0.009312977099236642,0.007862595419847329,-0.009236641221374046,,,,,,,
Suelo,79609.0,1766060583.5386968,31.33462929725647,2.39420166015625e-05,-4.7884033203125e-05,2.39420166015625e-05,0.009083969465648855,0.0074045801526717555,-0.010076335877862596,,,,,,,
Suelo,79621.0,1766060583.5483458,31.34427833557129,2.39420166015625e-05,-4.7884033203125e-05,-0.0,0.010305343511450382,0.005877862595419847,-0.008625954198473281,,,,,,,
Suelo,79633.0,1766060583.574119,31.370051622390747,2.39420166015625e-05,-4.7884033203125e-05,-0.0,0.008931297709923663,0.008702290076335877,-0.008854961832061067,,,,,,,
Suelo,79645.0,1766060583.5780122,31.373944759368896,2.39420166015625e-05,-4.7884033203125e-05,4.7884033203125e-05,0.009541984732824428,0.008702290076335877,-0.009236641221374046,,,,,,,
Suelo,79657.0,1766060583.5992005,31.395133018493652,2.39420166015625e-05,-4.7884033203125e-05,2.39420166015625e-05,0.009465648854961832,0.00618320610687023,-0.01083969465648855,,,,,,,
Suelo,79669.0,1766060583.6043072,31.40023970603943,2.39420166015625e-05,-4.7884033203125e-05,-0.0,0.009083969465648855,0.00816793893129771,-0.01,,,,,,,
Suelo,79681.0,1766060583.6264079,31.422340393066406,0.0,-2.39420166015625e-05,2.39420166015625e-05,0.008396946564885497,0.008396946564885497,-0.00900763358778626,,,,,,,
Suelo,79693.0,1766060583.6289604,31.424892902374268,2.39420166015625e-05,-4.7884033203125e-05,0.0,0.008854961832061067,0.003282442748091603,-0.009312977099236642,,,,,,,
Suelo,79705.0,1766060583.6348958,31.430828332901,4.7884033203125e-05,-7.182604980468749e-05,-9.576806640625e-05,0.009389312977099237,0.009541984732824428,-0.00984732824427481,,,,,,,
Suelo,79717.0,1766060583.6501307,31.44606328010559,4.7884033203125e-05,-4.7884033203125e-05,2.39420166015625e-05,0.00916030534351145,0.011450381679389313,-0.010305343511450382,,,,,,,
Suelo,79729.0,1766060583.6570103,31.452942848205566,0.0,-4.7884033203125e-05,4.7884033203125e-05,0.009923664122137405,0.007557251908396946,-0.009694656488549619,,,,,,,
Suelo,79741.0,1766060583.685073,31.481005430221558,2.39420166015625e-05,-4.7884033203125e-05,2.39420166015625e-05,0.009083969465648855,0.005954198473282443,-0.010229007633587786,,,,,,,
Suelo,79753.0,1766060583.690021,31.48595356941223,2.39420166015625e-05,-4.7884033203125e-05,2.39420166015625e-05,0.008473282442748092,0.005648854961832061,-0.009770992366412214,,,,,,,
Suelo,79765.0,1766060583.6931696,31.489102125167847,2.39420166015625e-05,-4.7884033203125e-05,-0.0,0.009465648854961832,0.00633587786259542,-0.009236641221374046,,,,,,,
Suelo,79777.0,1766060583.707767,31.50369954109192,2.39420166015625e-05,-4.7884033203125e-05,0.0,0.009083969465648855,0.008778625954198472,-0.010687022900763359,,,,,,,
Suelo,79789.0,1766060583.7162206,31.512153148651123,2.39420166015625e-05,-7.182604980468749e-05,-0.0,0.010076335877862596,0.007175572519083969,-0.009618320610687023,,,,,,,
Suelo,79801.0,1766060583.7521505,31.548083066940308,2.39420166015625e-05,-7.182604980468749e-05,0.0,0.009465648854961832,0.0074045801526717555,-0.009312977099236642,,,,,,,
Suelo,79813.0,1766060583.755167,31.5510995388031,2.39420166015625e-05,-4.7884033203125e-05,-0.0,0.009694656488549619,0.006793893129770992,-0.00801526717557252,,,,,,,
Suelo,79825.0,1766060583.7587948,31.55472731590271,2.39420166015625e-05,-4.7884033203125e-05,-2.39420166015625e-05,0.009618320610687023,0.008320610687022901,-0.009389312977099237,,,,,,,
